,Pos,Age,Starts,Player,urls,scouting_url,match_logs,position_group
19,"DF,MF",33.0,8,Vincent Le Goff,https://fbref.com/en/players/2321ea6e/Vincent-Le-Goff,https://fbref.com/en/players/2321ea6e/scout/365_m1/Vincent-Le-Goff-Scouting-Report,https://fbref.com/en/players/2321ea6e/matchlogs/2022-2023/summary/Vincent-Le-Goff-Match-Logs,Defender
20,DF,29.0,7,Benjamin Mendy,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy,https://fbref.com/en/players/5271c8f1/scout/365_m1/Benjamin-Mendy-Scouting-Report,https://fbref.com/en/players/5271c8f1/matchlogs/2022-2023/summary/Benjamin-Mendy-Match-Logs,Defender
21,FW,23.0,5,Bamba Dieng,https://fbref.com/en/players/40774c6b/Bamba-Dieng,https://fbref.com/en/players/40774c6b/scout/365_m1/Bamba-Dieng-Scouting-Report,https://fbref.com/en/players/40774c6b/matchlogs/2022-2023/summary/Bamba-Dieng-Match-Logs,Forwards
22,"MF,FW",25.0,5,Jean Victor Makengo,https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo,https://fbref.com/en/players/22bfb57e/scout/365_m1/Jean-Victor-Makengo-Scouting-Report,https://fbref.com/en/players/22bfb57e/matchlogs/2022-2023/summary/Jean-Victor-Makengo-Match-Logs,Attacking Midfielders
23,FW,21.0,5,Sirine Doucoure,https://fbref.com/en/players/92d90c8f/Sirine-Doucoure,https://fbref.com/en/players/92d90c8f/scout/365_m1/Sirine-Doucoure-Scouting-Report,https://fbref.com/en/players/92d90c8f/matchlogs/2022-2023/summary/Sirine-Doucoure-Match-Logs,Forwards
24,MF,18.0,4,Badredine Bouanani,https://fbref.com/en/players/0400dd2f/Badredine-Bouanani,https://fbref.com/en/players/0400dd2f/scout/365_m1/Badredine-Bouanani-Scouting-Report,https://fbref.com/en/players/0400dd2f/matchlogs/2022-2023/summary/Badredine-Bouanani-Match-Logs,Central Midfielders
25,MF,27.0,3,Bonke Innocent,https://fbref.com/en/players/546bb36e/Bonke-Innocent,https://fbref.com/en/players/546bb36e/scout/365_m1/Bonke-Innocent-Scouting-Report,https://fbref.com/en/players/546bb36e/matchlogs/2022-2023/summary/Bonke-Innocent-Match-Logs,Central Midfielders
26,MF,20.0,3,Pablo Pagis,https://fbref.com/en/players/7d827b4f/Pablo-Pagis,https://fbref.com/en/players/7d827b4f/scout/365_m1/Pablo-Pagis-Scouting-Report,https://fbref.com/en/players/7d827b4f/matchlogs/2022-2023/summary/Pablo-Pagis-Match-Logs,Central Midfielders
27,"DF,MF",26.0,2,Igor Carioca,https://fbref.com/en/players/e3e32fbb/Igor-Carioca,https://fbref.com/en/players/e3e32fbb/scout/365_m1/Igor-Carioca-Scouting-Report,https://fbref.com/en/players/e3e32fbb/matchlogs/2022-2023/summary/Igor-Carioca-Match-Logs,Defender
28,"DF,FW",20.0,2,Joel Mvuka,https://fbref.com/en/players/cc704d9c/Joel-Mvuka,https://fbref.com/en/players/cc704d9c/scout/365_m1/Joel-Mvuka-Scouting-Report,https://fbref.com/en/players/cc704d9c/matchlogs/2022-2023/summary/Joel-Mvuka-Match-Logs,Wing-Back
29,DF,21.0,2,Bamo Meite,https://fbref.com/en/players/04ac78d2/Bamo-Meite,https://fbref.com/en/players/04ac78d2/scout/365_m1/Bamo-Meite-Scouting-Report,https://fbref.com/en/players/04ac78d2/matchlogs/2022-2023/summary/Bamo-Meite-Match-Logs,Defender
30,DF,22.0,1,Loris Mouyokolo,https://fbref.com/en/players/96726741/Loris-Mouyokolo,https://fbref.com/en/players/96726741/scout/365_m1/Loris-Mouyokolo-Scouting-Report,https://fbref.com/en/players/96726741/matchlogs/2022-2023/summary/Loris-Mouyokolo-Match-Logs,Defender
31,DF,19.0,1,Aurelien Pelon,https://fbref.com/en/players/d3b54513/Aurelien-Pelon,https://fbref.com/en/players/d3b54513/scout/365_m1/Aurelien-Pelon-Scouting-Report,https://fbref.com/en/players/d3b54513/matchlogs/2022-2023/summary/Aurelien-Pelon-Match-Logs,Defender
32,FW,21.0,0,Bassirou Ndiaye,https://fbref.com/en/players/b70a4c6c/Bassirou-Ndiaye,https://fbref.com/en/players/b70a4c6c/scout/365_m1/Bassirou-Ndiaye-Scouting-Report,https://fbref.com/en/players/b70a4c6c/matchlogs/2022-2023/summary/Bassirou-Ndiaye-Match-Logs,Forwards
33,DF,20.0,0,Dembo Sylla,https://fbref.com/en/players/fcb9b1f8/Dembo-Sylla,https://fbref.com/en/players/fcb9b1f8/scout/365_m1/Dembo-Sylla-Scouting-Report,https://fbref.com/en/players/fcb9b1f8/matchlogs/2022-2023/summary/Dembo-Sylla-Match-Logs,Defender
34,FW,24.0,0,Ibrahima Kone,https://fbref.com/en/players/04bb2b06/Ibrahima-Kone,https://fbref.com/en/players/04bb2b06/scout/365_m1/Ibrahima-Kone-Scouting-Report,https://fbref.com/en/players/04bb2b06/matchlogs/2022-2023/summary/Ibrahima-Kone-Match-Logs,Forwards
35,FW,26.0,0,Adrian Grbic,https://fbref.com/en/players/4a987ffa/Adrian-Grbic,https://fbref.com/en/players/4a987ffa/scout/365_m1/Adrian-Grbic-Scouting-Report,https://fbref.com/en/players/4a987ffa/matchlogs/2022-2023/summary/Adrian-Grbic-Match-Logs,Forwards
36,FW,21.0,0,Royce Openda Owaga,https://fbref.com/en/players/a758ca47/Royce-Openda-Owaga,https://fbref.com/en/players/a758ca47/scout/365_m1/Royce-Openda-Owaga-Scouting-Report,https://fbref.com/en/players/a758ca47/matchlogs/2022-2023/summary/Royce-Openda-Owaga-Match-Logs,Forwards
37,MF,19.0,0,Gino Caoki,https://fbref.com/en/players/a26d3da7/Gino-Caoki,https://fbref.com/en/players/a26d3da7/scout/365_m1/Gino-Caoki-Scouting-Report,https://fbref.com/en/players/a26d3da7/matchlogs/2022-2023/summary/Gino-Caoki-Match-Logs,Central Midfielders
38,MF,18.0,0,Arthur Ebong,https://fbref.com/en/players/b2b53f1f/Arthur-Ebong,https://fbref.com/en/players/b2b53f1f/scout/365_m1/Arthur-Ebong-Scouting-Report,https://fbref.com/en/players/b2b53f1f/matchlogs/2022-2023/summary/Arthur-Ebong-Match-Logs,Central Midfielders
39,GK,29.0,0,Alfred Gomis,https://fbref.com/en/players/cecbce23/Alfred-Gomis,https://fbref.com/en/players/cecbce23/scout/365_m1/Alfred-Gomis-Scouting-Report,https://fbref.com/en/players/cecbce23/matchlogs/2022-2023/summary/Alfred-Gomis-Match-Logs,GK
40,MF,19.0,0,Carmel Mabanza,https://fbref.com/en/players/fe214fc1/Carmel-Mabanza,https://fbref.com/en/players/fe214fc1/scout/365_m1/Carmel-Mabanza-Scouting-Report,https://fbref.com/en/players/fe214fc1/matchlogs/2022-2023/summary/Carmel-Mabanza-Match-Logs,Central Midfielders
41,GK,35.0,0,Vito Mannone,https://fbref.com/en/players/c4173f1a/Vito-Mannone,https://fbref.com/en/players/c4173f1a/scout/365_m1/Vito-Mannone-Scouting-Report,https://fbref.com/en/players/c4173f1a/matchlogs/2022-2023/summary/Vito-Mannone-Match-Logs,GK
42,GK,23.0,0,Dominique Youfeigane,https://fbref.com/en/players/b1a15a4f/Dominique-Youfeigane,https://fbref.com/en/players/b1a15a4f/scout/365_m1/Dominique-Youfeigane-Scouting-Report,https://fbref.com/en/players/b1a15a4f/matchlogs/2022-2023/summary/Dominique-Youfeigane-Match-Logs,GK
0,GK,29.0,33,Brice Samba,https://fbref.com/en/players/60d90c55/Brice-Samba,https://fbref.com/en/players/60d90c55/scout/365_m1/Brice-Samba-Scouting-Report,https://fbref.com/en/players/60d90c55/matchlogs/2022-2023/summary/Brice-Samba-Match-Logs,GK
1,DF,24.0,30,Facundo Medina,https://fbref.com/en/players/6f5ec8bb/Facundo-Medina,https://fbref.com/en/players/6f5ec8bb/scout/365_m1/Facundo-Medina-Scouting-Report,https://fbref.com/en/players/6f5ec8bb/matchlogs/2022-2023/summary/Facundo-Medina-Match-Logs,Defender
2,DF,24.0,30,Kevin Danso,https://fbref.com/en/players/6e33125f/Kevin-Danso,https://fbref.com/en/players/6e33125f/scout/365_m1/Kevin-Danso-Scouting-Report,https://fbref.com/en/players/6e33125f/matchlogs/2022-2023/summary/Kevin-Danso-Match-Logs,Defender
3,"MF,FW",32.0,29,Florian Sotoca,https://fbref.com/en/players/7a42d0df/Florian-Sotoca,https://fbref.com/en/players/7a42d0df/scout/365_m1/Florian-Sotoca-Scouting-Report,https://fbref.com/en/players/7a42d0df/matchlogs/2022-2023/summary/Florian-Sotoca-Match-Logs,Attacking Midfielders
4,DF,30.0,26,Jonathan Gradit,https://fbref.com/en/players/06c48679/Jonathan-Gradit,https://fbref.com/en/players/06c48679/scout/365_m1/Jonathan-Gradit-Scouting-Report,https://fbref.com/en/players/06c48679/matchlogs/2022-2023/summary/Jonathan-Gradit-Match-Logs,Defender
5,DF,28.0,24,Przemyslaw Frankowski,https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski,https://fbref.com/en/players/00a8d210/scout/365_m1/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/matchlogs/2022-2023/summary/Przemyslaw-Frankowski-Match-Logs,Defender
6,DF,30.0,22,Ruben Aguilar,https://fbref.com/en/players/3dd738a1/Ruben-Aguilar,https://fbref.com/en/players/3dd738a1/scout/365_m1/Ruben-Aguilar-Scouting-Report,https://fbref.com/en/players/3dd738a1/matchlogs/2022-2023/summary/Ruben-Aguilar-Match-Logs,Defender
7,FW,20.0,20,Elye Wahi,https://fbref.com/en/players/0d7b6576/Elye-Wahi,https://fbref.com/en/players/0d7b6576/scout/365_m1/Elye-Wahi-Scouting-Report,https://fbref.com/en/players/0d7b6576/matchlogs/2022-2023/summary/Elye-Wahi-Match-Logs,Forwards
8,MF,22.0,17,Neil El Aynaoui,https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui,https://fbref.com/en/players/17e1261b/scout/365_m1/Neil-El-Aynaoui-Scouting-Report,https://fbref.com/en/players/17e1261b/matchlogs/2022-2023/summary/Neil-El-Aynaoui-Match-Logs,Central Midfielders
9,MF,23.0,17,Salis Abdul Samed,https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed,https://fbref.com/en/players/82464ce3/scout/365_m1/Salis-Abdul-Samed-Scouting-Report,https://fbref.com/en/players/82464ce3/matchlogs/2022-2023/summary/Salis-Abdul-Samed-Match-Logs,Central Midfielders
10,MF,22.0,17,David Pereira da Costa,https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa,https://fbref.com/en/players/59948ef7/scout/365_m1/David-Pereira-da-Costa-Scouting-Report,https://fbref.com/en/players/59948ef7/matchlogs/2022-2023/summary/David-Pereira-da-Costa-Match-Logs,Central Midfielders
11,MF,26.0,16,Angelo Fulgini,https://fbref.com/en/players/4b96c347/Angelo-Fulgini,https://fbref.com/en/players/4b96c347/scout/365_m1/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/matchlogs/2022-2023/summary/Angelo-Fulgini-Match-Logs,Central Midfielders
12,MF,20.0,16,Andy Diouf,https://fbref.com/en/players/9b5237b1/Andy-Diouf,https://fbref.com/en/players/9b5237b1/scout/365_m1/Andy-Diouf-Scouting-Report,https://fbref.com/en/players/9b5237b1/matchlogs/2022-2023/summary/Andy-Diouf-Match-Logs,Central Midfielders
13,MF,29.0,13,Adrien Thomasson,https://fbref.com/en/players/c76b7567/Adrien-Thomasson,https://fbref.com/en/players/c76b7567/scout/365_m1/Adrien-Thomasson-Scouting-Report,https://fbref.com/en/players/c76b7567/matchlogs/2022-2023/summary/Adrien-Thomasson-Match-Logs,Central Midfielders
14,DF,29.0,13,Deiver Machado,https://fbref.com/en/players/b3f8bdef/Deiver-Machado,https://fbref.com/en/players/b3f8bdef/scout/365_m1/Deiver-Machado-Scouting-Report,https://fbref.com/en/players/b3f8bdef/matchlogs/2022-2023/summary/Deiver-Machado-Match-Logs,Defender
15,MF,31.0,13,Nampalys Mendy,https://fbref.com/en/players/1598599e/Nampalys-Mendy,https://fbref.com/en/players/1598599e/scout/365_m1/Nampalys-Mendy-Scouting-Report,https://fbref.com/en/players/1598599e/matchlogs/2022-2023/summary/Nampalys-Mendy-Match-Logs,Central Midfielders
16,"FW,MF",28.0,11,Wesley Said,https://fbref.com/en/players/90fcf472/Wesley-Said,https://fbref.com/en/players/90fcf472/scout/365_m1/Wesley-Said-Scouting-Report,https://fbref.com/en/players/90fcf472/matchlogs/2022-2023/summary/Wesley-Said-Match-Logs,Attacking Midfielders
17,DF,19.0,9,Abduqodir Xusanov,https://fbref.com/en/players/d17ce930/Abduqodir-Xusanov,https://fbref.com/en/players/d17ce930/scout/365_m1/Abduqodir-Xusanov-Scouting-Report,https://fbref.com/en/players/d17ce930/matchlogs/2022-2023/summary/Abduqodir-Xusanov-Match-Logs,Defender
18,DF,30.0,7,Massadio Haidara,https://fbref.com/en/players/5167c97e/Massadio-Haidara,https://fbref.com/en/players/5167c97e/scout/365_m1/Massadio-Haidara-Scouting-Report,https://fbref.com/en/players/5167c97e/matchlogs/2022-2023/summary/Massadio-Haidara-Match-Logs,Defender
19,DF,21.0,6,Jhoanner Chavez,https://fbref.com/en/players/649b57e9/Jhoanner-Chavez,https://fbref.com/en/players/649b57e9/scout/365_m1/Jhoanner-Chavez-Scouting-Report,https://fbref.com/en/players/649b57e9/matchlogs/2022-2023/summary/Jhoanner-Chavez-Match-Logs,Defender
20,"FW,MF",25.0,2,Morgan Guilavogui,https://fbref.com/en/players/79b51257/Morgan-Guilavogui,https://fbref.com/en/players/79b51257/scout/365_m1/Morgan-Guilavogui-Scouting-Report,https://fbref.com/en/players/79b51257/matchlogs/2022-2023/summary/Morgan-Guilavogui-Match-Logs,Attacking Midfielders
21,MF,27.0,1,Stijn Spierings,https://fbref.com/en/players/a08985b8/Stijn-Spierings,https://fbref.com/en/players/a08985b8/scout/365_m1/Stijn-Spierings-Scouting-Report,https://fbref.com/en/players/a08985b8/matchlogs/2022-2023/summary/Stijn-Spierings-Match-Logs,Central Midfielders
22,GK,37.0,1,Jean Louis Leca,https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca,https://fbref.com/en/players/edbe46dc/scout/365_m1/Jean-Louis-Leca-Scouting-Report,https://fbref.com/en/players/edbe46dc/matchlogs/2022-2023/summary/Jean-Louis-Leca-Match-Logs,GK
23,"MF,DF",25.0,1,Faitout Maouassa,https://fbref.com/en/players/e54a9890/Faitout-Maouassa,https://fbref.com/en/players/e54a9890/scout/365_m1/Faitout-Maouassa-Scouting-Report,https://fbref.com/en/players/e54a9890/matchlogs/2022-2023/summary/Faitout-Maouassa-Match-Logs,Defensive-Midfielders
24,"MF,FW",18.0,0,Ayanda Sishuba,https://fbref.com/en/players/6fd76804/Ayanda-Sishuba,https://fbref.com/en/players/6fd76804/scout/365_m1/Ayanda-Sishuba-Scouting-Report,https://fbref.com/en/players/6fd76804/matchlogs/2022-2023/summary/Ayanda-Sishuba-Match-Logs,Attacking Midfielders
25,DF,25.0,0,Julien Le Cardinal,https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal,https://fbref.com/en/players/547a72ad/scout/365_m1/Julien-Le-Cardinal-Scouting-Report,https://fbref.com/en/players/547a72ad/matchlogs/2022-2023/summary/Julien-Le-Cardinal-Match-Logs,Defender
26,"FW,MF",19.0,0,Oscar Cortes,https://fbref.com/en/players/d2c12fe0/Oscar-Cortes,https://fbref.com/en/players/d2c12fe0/scout/365_m1/Oscar-Cortes-Scouting-Report,https://fbref.com/en/players/d2c12fe0/matchlogs/2022-2023/summary/Oscar-Cortes-Match-Logs,Attacking Midfielders
27,MF,26.0,0,Adam Abeddou,https://fbref.com/en/players/5b7aa908/Adam-Abeddou,https://fbref.com/en/players/5b7aa908/scout/365_m1/Adam-Abeddou-Scouting-Report,https://fbref.com/en/players/5b7aa908/matchlogs/2022-2023/summary/Adam-Abeddou-Match-Logs,Central Midfielders
28,FW,18.0,0,Anthony Bermont,https://fbref.com/en/players/9b5f1a2a/Anthony-Bermont,https://fbref.com/en/players/9b5f1a2a/scout/365_m1/Anthony-Bermont-Scouting-Report,https://fbref.com/en/players/9b5f1a2a/matchlogs/2022-2023/summary/Anthony-Bermont-Match-Logs,Forwards
29,"DF,FW",29.0,0,Jimmy Cabot,https://fbref.com/en/players/46359159/Jimmy-Cabot,https://fbref.com/en/players/46359159/scout/365_m1/Jimmy-Cabot-Scouting-Report,https://fbref.com/en/players/46359159/matchlogs/2022-2023/summary/Jimmy-Cabot-Match-Logs,Wing-Back
30,DF,19.0,0,Keny Mbala,https://fbref.com/en/players/ed5ed0a8/Keny-Mbala,https://fbref.com/en/players/ed5ed0a8/scout/365_m1/Keny-Mbala-Scouting-Report,https://fbref.com/en/players/ed5ed0a8/matchlogs/2022-2023/summary/Keny-Mbala-Match-Logs,Defender
31,GK,22.0,0,Yannick Pandor,https://fbref.com/en/players/3df57458/Yannick-Pandor,https://fbref.com/en/players/3df57458/scout/365_m1/Yannick-Pandor-Scouting-Report,https://fbref.com/en/players/3df57458/matchlogs/2022-2023/summary/Yannick-Pandor-Match-Logs,GK
32,MF,20.0,0,Tom Pouilly,https://fbref.com/en/players/dafce747/Tom-Pouilly,https://fbref.com/en/players/dafce747/scout/365_m1/Tom-Pouilly-Scouting-Report,https://fbref.com/en/players/dafce747/matchlogs/2022-2023/summary/Tom-Pouilly-Match-Logs,Central Midfielders
33,MF,17.0,0,Fode Sylla,https://fbref.com/en/players/9cc02687/Fode-Sylla,https://fbref.com/en/players/9cc02687/scout/365_m1/Fode-Sylla-Scouting-Report,https://fbref.com/en/players/9cc02687/matchlogs/2022-2023/summary/Fode-Sylla-Match-Logs,Central Midfielders
0,MF,31.0,32,Teji Savanier,https://fbref.com/en/players/6bde367b/Teji-Savanier,https://fbref.com/en/players/6bde367b/scout/365_m1/Teji-Savanier-Scouting-Report,https://fbref.com/en/players/6bde367b/matchlogs/2022-2023/summary/Teji-Savanier-Match-Logs,Central Midfielders
1,GK,32.0,30,Benjamin Lecomte,https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte,https://fbref.com/en/players/2fa2a875/scout/365_m1/Benjamin-Lecomte-Scouting-Report,https://fbref.com/en/players/2fa2a875/matchlogs/2022-2023/summary/Benjamin-Lecomte-Match-Logs,GK
2,MF,21.0,30,Joris Chotard,https://fbref.com/en/players/7909ffa4/Joris-Chotard,https://fbref.com/en/players/7909ffa4/scout/365_m1/Joris-Chotard-Scouting-Report,https://fbref.com/en/players/7909ffa4/matchlogs/2022-2023/summary/Joris-Chotard-Match-Logs,Central Midfielders
3,FW,23.0,27,Akor Adams,https://fbref.com/en/players/2ccd39ed/Akor-Adams,https://fbref.com/en/players/2ccd39ed/scout/365_m1/Akor-Adams-Scouting-Report,https://fbref.com/en/players/2ccd39ed/matchlogs/2022-2023/summary/Akor-Adams-Match-Logs,Forwards
4,"DF,MF",21.0,26,Becir Omeragic,https://fbref.com/en/players/c284d6fb/Becir-Omeragic,https://fbref.com/en/players/c284d6fb/scout/365_m1/Becir-Omeragic-Scouting-Report,https://fbref.com/en/players/c284d6fb/matchlogs/2022-2023/summary/Becir-Omeragic-Match-Logs,Defender
5,FW,26.0,24,Musa Al Taamari,https://fbref.com/en/players/f15f8b2b/Musa-Al-Taamari,https://fbref.com/en/players/f15f8b2b/scout/365_m1/Musa-Al-Taamari-Scouting-Report,https://fbref.com/en/players/f15f8b2b/matchlogs/2022-2023/summary/Musa-Al-Taamari-Match-Logs,Forwards
6,MF,31.0,23,Jordan Ferri,https://fbref.com/en/players/375622c5/Jordan-Ferri,https://fbref.com/en/players/375622c5/scout/365_m1/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/matchlogs/2022-2023/summary/Jordan-Ferri-Match-Logs,Central Midfielders
7,DF,26.0,22,Boubakar Kouyate,https://fbref.com/en/players/562a4799/Boubakar-Kouyate,https://fbref.com/en/players/562a4799/scout/365_m1/Boubakar-Kouyate-Scouting-Report,https://fbref.com/en/players/562a4799/matchlogs/2022-2023/summary/Boubakar-Kouyate-Match-Logs,Defender
8,"DF,FW",29.0,17,Issiaga Sylla,https://fbref.com/en/players/b99bec05/Issiaga-Sylla,https://fbref.com/en/players/b99bec05/scout/365_m1/Issiaga-Sylla-Scouting-Report,https://fbref.com/en/players/b99bec05/matchlogs/2022-2023/summary/Issiaga-Sylla-Match-Logs,Wing-Back
9,DF,28.0,15,Falaye Sacko,https://fbref.com/en/players/6388e356/Falaye-Sacko,https://fbref.com/en/players/6388e356/scout/365_m1/Falaye-Sacko-Scouting-Report,https://fbref.com/en/players/6388e356/matchlogs/2022-2023/summary/Falaye-Sacko-Match-Logs,Defender
10,"FW,MF",25.0,15,Arnaud Nordin,https://fbref.com/en/players/7b9a9e25/Arnaud-Nordin,https://fbref.com/en/players/7b9a9e25/scout/365_m1/Arnaud-Nordin-Scouting-Report,https://fbref.com/en/players/7b9a9e25/matchlogs/2022-2023/summary/Arnaud-Nordin-Match-Logs,Attacking Midfielders
11,DF,30.0,13,Christopher Jullien,https://fbref.com/en/players/f323d995/Christopher-Jullien,https://fbref.com/en/players/f323d995/scout/365_m1/Christopher-Jullien-Scouting-Report,https://fbref.com/en/players/f323d995/matchlogs/2022-2023/summary/Christopher-Jullien-Match-Logs,Defender
12,FW,32.0,13,Wahbi Khazri,https://fbref.com/en/players/2677a1de/Wahbi-Khazri,https://fbref.com/en/players/2677a1de/scout/365_m1/Wahbi-Khazri-Scouting-Report,https://fbref.com/en/players/2677a1de/matchlogs/2022-2023/summary/Wahbi-Khazri-Match-Logs,Forwards
13,DF,24.0,12,Modibo Sagnan,https://fbref.com/en/players/76d679c7/Modibo-Sagnan,https://fbref.com/en/players/76d679c7/scout/365_m1/Modibo-Sagnan-Scouting-Report,https://fbref.com/en/players/76d679c7/matchlogs/2022-2023/summary/Modibo-Sagnan-Match-Logs,Defender
14,DF,21.0,12,Maxime Esteve,https://fbref.com/en/players/1a066e69/Maxime-Esteve,https://fbref.com/en/players/1a066e69/scout/365_m1/Maxime-Esteve-Scouting-Report,https://fbref.com/en/players/1a066e69/matchlogs/2022-2023/summary/Maxime-Esteve-Match-Logs,Defender
15,"DF,MF",19.0,12,Lucas Mincarelli,https://fbref.com/en/players/02b3733e/Lucas-Mincarelli,https://fbref.com/en/players/02b3733e/scout/365_m1/Lucas-Mincarelli-Scouting-Report,https://fbref.com/en/players/02b3733e/matchlogs/2022-2023/summary/Lucas-Mincarelli-Match-Logs,Defender
16,DF,20.0,11,Enzo Tchato,https://fbref.com/en/players/7f783431/Enzo-Tchato,https://fbref.com/en/players/7f783431/scout/365_m1/Enzo-Tchato-Scouting-Report,https://fbref.com/en/players/7f783431/matchlogs/2022-2023/summary/Enzo-Tchato-Match-Logs,Defender
17,"FW,MF",19.0,11,Khalil Fayad,https://fbref.com/en/players/faf00ab8/Khalil-Fayad,https://fbref.com/en/players/faf00ab8/scout/365_m1/Khalil-Fayad-Scouting-Report,https://fbref.com/en/players/faf00ab8/matchlogs/2022-2023/summary/Khalil-Fayad-Match-Logs,Attacking Midfielders
18,"DF,FW",25.0,9,Silvan Hefti,https://fbref.com/en/players/f8342731/Silvan-Hefti,https://fbref.com/en/players/f8342731/scout/365_m1/Silvan-Hefti-Scouting-Report,https://fbref.com/en/players/f8342731/matchlogs/2022-2023/summary/Silvan-Hefti-Match-Logs,Wing-Back
19,"FW,MF",22.0,7,Tanguy Coulibaly,https://fbref.com/en/players/05ba9d7c/Tanguy-Coulibaly,https://fbref.com/en/players/05ba9d7c/scout/365_m1/Tanguy-Coulibaly-Scouting-Report,https://fbref.com/en/players/05ba9d7c/matchlogs/2022-2023/summary/Tanguy-Coulibaly-Match-Logs,Attacking Midfielders
